type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
11,0.3289605379104614,0.44491344690322876,0.20610184967517853,-0.9325537085533142,1.7884763479232788,-0.07263749092817307,0.27449098229408264,-0.29514700174331665,-1.0534038543701172,-0.5688244700431824,0.9115987420082092,0.6048471331596375,1.1536980867385864,-0.8856256008148193,-0.5723826885223389,0.35365939140319824,-0.6405825018882751,0.4154876470565796,0.9169608950614929,-0.7369966506958008,-1.2687175273895264,2.463783025741577,-0.9586912989616394,-2.6264517307281494,-1.399294137954712,1.0378339290618896,0.28576192259788513,0.14039850234985352,1.329370141029358,1.330735683441162,1.7266921997070312,0.26524069905281067
12,0.12194623053073883,-0.1593349128961563,-0.21264153718948364,-0.7538264989852905,1.6768157482147217,-0.34469035267829895,0.47175198793411255,-0.016847549006342888,-1.1562492847442627,0.06837046146392822,0.6848041415214539,0.20193231105804443,1.0880696773529053,-0.3597186505794525,-0.5323442816734314,0.4868263006210327,-0.9591153264045715,0.4669894576072693,0.7000577449798584,-0.8736338019371033,-0.9412043690681458,1.9463187456130981,-0.5323289036750793,-2.529582977294922,-1.0868710279464722,1.3783382177352905,-0.1224360391497612,0.08484762161970139,0.4300391972064972,1.4442789554595947,2.2595367431640625,0.0885709747672081
13,0.13902977108955383,-0.11767265945672989,-0.21170902252197266,-0.6730749011039734,1.594077229499817,-0.3598714768886566,0.4725101888179779,-0.17031651735305786,-1.1333203315734863,0.09104365110397339,0.6896569132804871,0.13381148874759674,0.879316508769989,-0.3439573645591736,-0.511195957660675,0.4650198221206665,-0.9211458563804626,0.4422230124473572,0.6521758437156677,-0.8887863755226135,-0.9905215501785278,1.9361650943756104,-0.5582476854324341,-2.57570219039917,-1.1446863412857056,1.3626009225845337,-0.13738861680030823,0.056285031139850616,0.4167303442955017,1.4198050498962402,2.232196569442749,0.07360348105430603
14,0.2013908177614212,-0.1859494000673294,-0.2815134823322296,-0.756007969379425,1.6695860624313354,-0.31040048599243164,0.42140454053878784,-0.2216489464044571,-1.1813397407531738,0.09422751516103745,0.7272127866744995,0.16949814558029175,0.9580382108688354,-0.30491912364959717,-0.5161767601966858,0.5050473809242249,-0.8904827237129211,0.38343381881713867,0.6519474387168884,-0.8774263858795166,-1.0342271327972412,1.935228943824768,-0.5001434087753296,-2.590789556503296,-1.1296007633209229,1.3245433568954468,-0.11168952286243439,0.02631307765841484,0.44417285919189453,1.3431377410888672,2.2853991985321045,0.0921022817492485
15,0.19101139903068542,0.9785218834877014,1.1789647340774536,-1.4282052516937256,1.751569390296936,-0.02088012918829918,0.2831489145755768,0.11651267856359482,-0.4580026865005493,-0.5653687715530396,0.3710784614086151,0.8884078860282898,0.00426783412694931,-1.8852405548095703,0.2814050614833832,-0.32489168643951416,-0.03499288484454155,0.5598156452178955,0.7232422232627869,-0.5905051231384277,-0.547772228717804,1.9219270944595337,-1.252305507659912,-1.9005800485610962,-2.0304501056671143,0.6755797863006592,1.267561674118042,0.9227079749107361,1.9235002994537354,1.6329753398895264,0.028301924467086792,0.35342568159103394
16,0.14117717742919922,0.9087077975273132,1.690004587173462,-1.1282949447631836,1.7217121124267578,-0.11448870599269867,0.1742926836013794,0.508314311504364,0.1834719330072403,-0.5571396946907043,0.07858855277299881,1.1160130500793457,-0.6399986147880554,-1.7633179426193237,1.0566112995147705,-0.33260780572891235,0.33710992336273193,0.6103451251983643,0.6308847069740295,-0.7958076596260071,-0.3089105784893036,1.5674045085906982,-1.5045976638793945,-1.6550425291061401,-2.175814390182495,0.6943655610084534,1.2021647691726685,1.0871368646621704,1.5027443170547485,1.268416166305542,-0.7103694081306458,0.8095656633377075
17,0.12237594276666641,0.9136062264442444,1.6210627555847168,-1.1331239938735962,1.7376291751861572,-0.08894561976194382,0.1809127777814865,0.5821043252944946,0.15620288252830505,-0.6150127053260803,0.1449059695005417,1.0413038730621338,-0.6011874079704285,-1.8443849086761475,1.0311616659164429,-0.29749444127082825,0.328498899936676,0.6013570427894592,0.6186059713363647,-0.739403486251831,-0.3353744149208069,1.5669035911560059,-1.406261920928955,-1.6063973903656006,-1.9973740577697754,0.687157154083252,1.2400530576705933,1.0433611869812012,1.5468858480453491,1.3017469644546509,-0.6359062194824219,0.7624120116233826
18,0.1471613347530365,0.8670764565467834,1.6447410583496094,-1.1258955001831055,1.776597261428833,-0.13796797394752502,0.11946231126785278,0.5703406929969788,0.15117642283439636,-0.6158840656280518,0.09696705639362335,1.1081657409667969,-0.7239241600036621,-1.7752665281295776,1.170261263847351,-0.29905837774276733,0.4355006217956543,0.6381435394287109,0.5842587947845459,-0.7325392961502075,-0.3561829626560211,1.546700358390808,-1.4422416687011719,-1.6151279211044312,-2.0839295387268066,0.7163320183753967,1.2456400394439697,1.0344070196151733,1.5318989753723145,1.276869773864746,-0.7176719903945923,0.7459385991096497
19,-0.08960267901420593,0.7681858539581299,1.6119762659072876,-0.7381733655929565,1.5447125434875488,0.049756668508052826,0.06551091372966766,0.6744048595428467,0.06686373054981232,-0.9389886260032654,0.33518707752227783,0.8276331424713135,-0.22402507066726685,-1.4869993925094604,1.287888765335083,0.037194717675447464,0.3586874008178711,0.31047970056533813,0.620643138885498,-0.9892074465751648,-0.7507060170173645,1.1678051948547363,-1.5490460395812988,-1.8235969543457031,-1.7070693969726562,1.029292106628418,0.6016778945922852,0.9836732149124146,1.0215728282928467,1.2934492826461792,-0.3115078806877136,0.6669880747795105
20,-0.10528311133384705,0.41011372208595276,1.7760379314422607,0.10559441894292831,1.9577674865722656,-0.1743106245994568,-0.1379205286502838,0.8109782338142395,0.45907413959503174,-1.3951114416122437,0.8163325190544128,1.6185622215270996,-0.3479331135749817,-1.0661412477493286,1.7230494022369385,0.4612583816051483,0.4048677086830139,0.990827739238739,0.7166773676872253,-1.3335576057434082,-1.2412093877792358,0.9088483452796936,-1.0260721445083618,-2.1528472900390625,-1.8403816223144531,1.2021628618240356,0.17897988855838776,0.08812643587589264,0.7864007353782654,0.48608556389808655,0.07973412424325943,1.1424460411071777
