type,x_0,x_1
136,1.6938743591308594,0.0011894044000655413
137,1.7970304489135742,-0.14449796080589294
138,1.8000373840332031,-0.20063981413841248
139,1.650732159614563,2.714308738708496
140,1.6250871419906616,2.6886069774627686
141,1.6349995136260986,2.6482791900634766
142,1.4711635112762451,0.2035054862499237
143,1.5475139617919922,-0.0007924531819298863
144,1.505570650100708,0.05982154980301857
145,1.256391167640686,1.3696110248565674
146,1.2425025701522827,1.3985878229141235
147,1.4011707305908203,1.104941964149475
148,1.4053318500518799,1.0825039148330688
149,1.4091984033584595,1.0920096635818481
150,1.4094442129135132,0.5742625594139099
151,1.3466722965240479,1.1632030010223389
152,1.3637003898620605,1.1176362037658691
153,1.328224539756775,1.0737038850784302
154,1.2943378686904907,0.2202301174402237
155,1.3298137187957764,1.4172123670578003
156,1.2587676048278809,0.9760562777519226
157,1.3998878002166748,0.34895798563957214
158,1.4094706773757935,0.3785281479358673
159,1.4070614576339722,0.4879569411277771
160,1.3082388639450073,1.0655889511108398
161,1.2250901460647583,1.1374214887619019
162,1.4236341714859009,0.3986222445964813
163,1.4490604400634766,0.3611229658126831
164,1.3787808418273926,0.9423501491546631
165,1.3860867023468018,1.021813154220581
166,1.3942596912384033,1.0401369333267212
167,1.3526970148086548,0.7988191843032837
168,1.3449381589889526,0.24959684908390045
169,1.4266667366027832,0.31509652733802795
170,1.3351846933364868,0.8757431507110596
171,1.261597752571106,1.670930027961731
172,1.3360761404037476,1.8546159267425537
173,1.3579542636871338,1.9649935960769653
174,1.3238602876663208,1.8888957500457764
175,1.2904599905014038,1.232127070426941
176,1.465214490890503,2.320272445678711
177,1.4675542116165161,2.370603084564209
178,1.4777346849441528,2.4402565956115723
179,1.4163163900375366,1.9636245965957642
180,1.4142518043518066,1.9330841302871704
181,1.3614388704299927,1.5314462184906006
182,1.334908366203308,1.0521318912506104
183,1.266831874847412,0.7583375573158264
184,1.7834969758987427,-0.48240602016448975
185,2.0169122219085693,-0.8122544288635254
186,2.0143587589263916,-0.8158332109451294
187,2.0504071712493896,-0.8755260705947876
188,1.7405155897140503,-0.6097488403320312
189,1.272545337677002,0.7729202508926392
190,1.2496116161346436,0.7069045901298523
191,1.0837974548339844,0.35850790143013
192,1.0853164196014404,0.3669448494911194
193,1.3650588989257812,0.48401835560798645
194,1.4376308917999268,0.6323571801185608
195,1.3645325899124146,0.6208818554878235
196,1.3539760112762451,0.5696792602539062
197,1.5300633907318115,0.1346047818660736
198,1.5308510065078735,0.17502659559249878
199,1.5037277936935425,0.20581917464733124
200,1.0237442255020142,0.3860420286655426
201,1.5225231647491455,0.022282177582383156
202,1.535522222518921,0.07905104011297226
203,1.5239001512527466,0.050256576389074326
204,1.3859224319458008,0.6971897482872009
205,1.4088696241378784,0.9786118865013123
206,1.4232923984527588,1.01671302318573
207,1.431744933128357,0.9565374851226807
208,1.1410781145095825,0.28874221444129944
209,1.3723605871200562,0.48901602625846863
210,1.28977632522583,0.5132307410240173
211,1.5669620037078857,0.11781983077526093
212,1.0588204860687256,0.6203959584236145
213,1.058427095413208,0.6383958458900452
214,1.0644365549087524,0.6643128395080566
215,1.0547516345977783,0.5985546112060547
216,1.1671563386917114,0.5765988230705261
217,1.4810945987701416,0.7488213777542114
218,1.472082257270813,0.7389575242996216
219,1.5018305778503418,0.7058572173118591
220,1.4980729818344116,0.7096801400184631
221,1.111932635307312,0.40735766291618347
222,1.1077529191970825,0.2068096548318863
223,1.1237077713012695,0.17783783376216888
224,1.1165454387664795,0.628261387348175
225,1.7154979705810547,-0.30187469720840454
226,1.709701657295227,-0.2686828076839447
227,1.6802561283111572,-0.26784586906433105
228,1.7638065814971924,-0.32430410385131836
229,1.1044059991836548,1.5429273843765259
230,1.028104543685913,0.5032861232757568
231,1.0894896984100342,0.4439738094806671
232,1.1185804605484009,0.40785327553749084
233,1.4461820125579834,0.8791728615760803
234,1.4331870079040527,0.9188517928123474
235,1.4394327402114868,0.9554089903831482
236,1.455557942390442,0.9155459403991699
237,1.2806122303009033,0.5132208466529846
238,1.204314947128296,0.5562996864318848
239,1.2402652502059937,0.4912838041782379
240,1.3696038722991943,0.41005682945251465
241,1.538615107536316,0.0699005201458931
242,1.567811369895935,-0.0646294504404068
243,1.526333212852478,0.0252896286547184
244,1.8068053722381592,3.452363967895508
245,2.1082499027252197,4.191020488739014
246,2.2237164974212646,4.435535907745361
247,2.2206692695617676,4.287919998168945
248,2.224311590194702,4.315214157104492
249,1.1640857458114624,1.895761489868164
250,1.8751462697982788,-0.042510878294706345
251,1.831273078918457,0.04531097412109375
252,1.4446905851364136,1.1965094804763794
253,1.4624133110046387,1.8479481935501099
254,1.4680795669555664,1.8209426403045654
255,1.4881914854049683,1.8858815431594849
256,1.4630130529403687,1.8516448736190796
257,1.2861381769180298,1.2813849449157715
258,1.2650651931762695,1.313524842262268
259,1.3107448816299438,1.3170216083526611
260,1.0148104429244995,0.3889099955558777
261,1.8934036493301392,-0.8603142499923706
262,2.038163900375366,-0.9260872006416321
263,2.270718574523926,-1.3108340501785278
264,2.0674312114715576,-1.1883466243743896
265,1.33156418800354,2.8468048572540283
266,1.0246012210845947,0.24519090354442596
267,1.276732325553894,1.014121651649475
268,1.2767858505249023,1.0372956991195679
269,1.2887918949127197,1.0606448650360107
270,1.3614658117294312,-0.03596263751387596
271,1.1983039379119873,0.15847687423229218
272,1.4140223264694214,-0.03679640591144562
273,1.5407952070236206,0.08379057794809341
274,1.5041272640228271,0.35347408056259155
275,1.5200916528701782,0.3377045691013336
276,1.3965309858322144,0.3663281798362732
277,1.4943761825561523,0.11336799710988998
278,1.1188708543777466,0.21406468749046326
279,1.9920333623886108,-0.8140419721603394
280,2.084818124771118,-0.8986709117889404
281,2.345611572265625,-1.1311765909194946
282,2.3155879974365234,-1.3083621263504028
283,2.3163883686065674,-1.2983514070510864
284,1.9880307912826538,-0.9340636134147644
285,1.2566167116165161,1.3079124689102173
286,1.2548258304595947,1.2806305885314941
287,1.2394672632217407,1.315041422843933
288,1.287636399269104,1.234837293624878
289,1.3175572156906128,-0.04401528462767601
290,1.7055641412734985,-0.3913748562335968
291,1.6905665397644043,-0.36693665385246277
292,1.5770347118377686,0.2578031122684479
293,1.6062188148498535,0.2673207223415375
294,1.625433087348938,0.23752905428409576
295,1.1592530012130737,0.7613703012466431
296,1.2213979959487915,0.5208196640014648
297,3.0197947025299072,-1.7659499645233154
298,3.020469903945923,-1.7175229787826538
299,3.0872271060943604,-1.7585279941558838
300,1.5936754941940308,0.0556260347366333
301,1.6148171424865723,2.9400670528411865
302,1.6567713022232056,3.0539252758026123
303,1.7409749031066895,3.1589608192443848
304,1.3982558250427246,1.1713143587112427
305,1.4369611740112305,1.241105556488037
306,1.28230619430542,1.021369457244873
307,1.5811327695846558,-0.12047287821769714
308,1.671043872833252,-0.24159391224384308
309,1.7398109436035156,-0.3032640218734741
310,1.1056023836135864,0.2756519019603729
311,1.9683473110198975,-0.5422201752662659
312,1.9528558254241943,-0.5425362586975098
313,1.9830925464630127,-0.5589663982391357
314,1.2854385375976562,0.8461659550666809
315,1.2530701160430908,0.8237776756286621
316,1.3650864362716675,0.7401231527328491
317,1.3609470129013062,0.7438409328460693
318,1.4656412601470947,-0.008608242496848106
319,1.3758180141448975,1.322013020515442
320,1.375238060951233,1.2836472988128662
321,1.3810038566589355,1.2642371654510498
322,1.3897616863250732,1.3751250505447388
323,1.4065783023834229,0.4265308380126953
324,1.4074747562408447,0.4739806354045868
325,1.3749616146087646,0.7663869857788086
326,1.3737140893936157,0.7728594541549683
327,1.375780463218689,0.7584167122840881
328,1.4428136348724365,0.5268945693969727
329,1.4491275548934937,0.4475961923599243
330,1.4741244316101074,0.32806435227394104
331,1.4783830642700195,0.3204878866672516
332,1.1869111061096191,1.3496674299240112
333,1.2261003255844116,1.4774105548858643
334,1.2228010892868042,1.4319664239883423
335,1.1496334075927734,0.8342146277427673
336,1.1149874925613403,0.8456936478614807
337,1.2502288818359375,0.5702815055847168
338,1.3129407167434692,0.6056866645812988
339,1.5233021974563599,0.23154915869235992
340,1.5349699258804321,0.20620813965797424
341,1.5809246301651,0.04564809799194336
342,1.5911388397216797,0.03777929022908211
343,1.5060051679611206,0.42589765787124634
344,1.393941044807434,0.47066038846969604
345,1.3861500024795532,0.45191171765327454
346,1.7053724527359009,-0.05908903107047081
347,1.4577758312225342,0.4532659947872162
348,1.4083411693572998,0.4159475266933441
349,1.419762134552002,0.4267723262310028
350,1.2055829763412476,0.5589537024497986
351,1.3124383687973022,0.49644991755485535
352,1.346688985824585,0.4401162266731262
353,1.0973814725875854,1.199072241783142
354,1.237973928451538,0.6539641618728638
355,1.173388123512268,0.7305518984794617
356,1.3548017740249634,0.6052898168563843
357,1.3093246221542358,0.6116633415222168
358,1.332024097442627,0.578935980796814
359,1.0538464784622192,0.7529870867729187
360,1.2278157472610474,1.5490857362747192
361,1.1963287591934204,1.386124849319458
362,1.187689185142517,1.465741753578186
363,1.0633636713027954,0.30599838495254517
364,1.3289794921875,0.6596463918685913
365,1.3844858407974243,0.7398690581321716
366,1.3959290981292725,0.752723753452301
367,1.420409917831421,0.798224925994873
368,1.2981668710708618,0.7336511611938477
369,1.3330942392349243,1.1894581317901611
370,1.3673564195632935,1.4178247451782227
371,1.3662357330322266,1.39749014377594
372,1.3452355861663818,1.3823612928390503
373,1.3381491899490356,1.2400639057159424
374,1.2988624572753906,0.8694568872451782
375,1.3604450225830078,0.8867754936218262
376,1.3472450971603394,0.8917790651321411
377,1.3396159410476685,0.8897505402565002
378,1.3028639554977417,0.7000376582145691
379,1.2333134412765503,0.9253497123718262
380,1.2477152347564697,0.6658461093902588
381,1.3688305616378784,0.41135668754577637
382,1.3750770092010498,0.4073677361011505
383,1.308842420578003,0.39152947068214417
384,1.0501822233200073,0.37093108892440796
385,1.2070658206939697,0.6090899705886841
386,1.1984856128692627,0.6272343993186951
387,1.4584437608718872,0.4614947438240051
388,1.4693387746810913,0.4151831865310669
389,1.4760477542877197,0.3791453540325165
390,1.4954890012741089,0.3561197817325592
391,1.3544813394546509,0.25413739681243896
392,1.3360198736190796,0.5809458494186401
393,1.4060735702514648,0.4439921975135803
394,1.4301917552947998,0.29070305824279785
395,1.4295097589492798,0.32418811321258545
396,1.3720861673355103,0.4839093089103699
397,1.3077059984207153,0.5080070495605469
398,1.2895228862762451,0.5454506874084473
399,1.3085025548934937,0.5198547840118408
400,1.1452211141586304,1.3648991584777832
401,1.144694447517395,1.3698629140853882
402,0.8305308818817139,0.14750143885612488
403,1.3588846921920776,0.911293089389801
404,1.3514013290405273,1.9529370069503784
405,1.3976114988327026,1.428163766860962
406,1.3889656066894531,1.3949410915374756
407,1.4023717641830444,1.4370211362838745
408,1.405734896659851,1.4276539087295532
409,2.331238031387329,-1.3319432735443115
410,2.6335906982421875,-1.5916551351547241
411,1.5204932689666748,0.4964216649532318
412,1.5229934453964233,0.514215350151062
413,1.5327085256576538,0.5107924342155457
414,2.5382003784179688,-1.4993897676467896
415,2.512122869491577,-1.5283269882202148
416,1.3537909984588623,0.6360438466072083
417,1.3866829872131348,0.6199106574058533
418,1.3509366512298584,2.152208089828491
419,1.3661224842071533,0.5792673826217651
420,1.4109116792678833,0.36489060521125793
421,1.2852202653884888,1.4805015325546265
422,1.2646011114120483,1.4811023473739624
423,1.3090966939926147,1.6582390069961548
424,0.9367150664329529,0.4433131814002991
425,1.486891746520996,3.1709702014923096
426,1.4273589849472046,3.0473439693450928
427,1.4804048538208008,3.280428886413574
428,1.539954662322998,3.448023796081543
429,3.375004291534424,-1.968618392944336
430,3.2465014457702637,-1.8511329889297485
431,1.9888637065887451,-0.9406273365020752
432,2.019831895828247,-1.0194894075393677
433,1.4441536664962769,2.7273473739624023
434,1.426127314567566,2.7841010093688965
435,1.4710774421691895,2.7554068565368652
436,2.150172233581543,-0.8748072981834412
437,2.0447652339935303,-0.679722011089325
438,1.9497010707855225,-0.6054314374923706
439,1.9851292371749878,-0.6606721878051758
440,1.4426950216293335,2.3896732330322266
441,1.5403562784194946,2.531313180923462
442,0.9659767150878906,0.20365141332149506
443,0.9504159092903137,0.30917292833328247
444,0.9161451458930969,0.3256893455982208
445,0.9263166189193726,0.2772723138332367
446,0.922588050365448,0.40320971608161926
447,0.926348090171814,0.4241637885570526
448,0.9368535280227661,0.27557846903800964
449,1.567284107208252,0.2693871855735779
450,1.5127241611480713,0.3307892084121704
451,1.523630142211914,0.3236280381679535
452,1.5568255186080933,0.2688298225402832
453,1.2447878122329712,0.7333248853683472
454,1.2591462135314941,0.7172055840492249
455,1.2501081228256226,0.6929967999458313
456,1.6710039377212524,-0.13028626143932343
457,1.3333734273910522,0.619396984577179
458,1.3144357204437256,0.6834213137626648
459,1.3855420351028442,0.7834328413009644
460,1.3737479448318481,0.8320620059967041
461,1.3559924364089966,0.8105641007423401
462,1.3770196437835693,0.8287990093231201
463,1.3736095428466797,0.8063350915908813
464,1.3651310205459595,0.8132997155189514
465,1.322918176651001,0.6594642996788025
466,1.3184736967086792,0.5880463123321533
467,1.3566036224365234,0.6195867657661438
468,1.3767893314361572,0.481187641620636
469,1.523876428604126,0.7944825887680054
470,1.5187774896621704,0.7163893580436707
471,1.5037800073623657,0.7484161257743835
472,1.5361955165863037,0.7974225878715515
473,1.4489867687225342,0.6011091470718384
474,1.4724057912826538,0.5549752712249756
475,1.4640660285949707,0.5456870198249817
476,0.7285346388816833,0.32396841049194336
477,2.293973207473755,-0.9622644782066345
478,2.254403591156006,-0.9429870247840881
479,2.1669411659240723,-0.8403829336166382
480,1.310884952545166,1.044406771659851
481,1.2787795066833496,1.130514144897461
482,3.0951149463653564,-1.9247350692749023
483,3.0876386165618896,-1.9298853874206543
484,2.943699836730957,-1.8287222385406494
485,2.261620044708252,-0.9274773001670837
486,1.3543585538864136,2.137040376663208
487,1.3945038318634033,2.133150339126587
488,1.392195701599121,2.042377471923828
489,2.026824474334717,-0.7535825967788696
490,2.0159356594085693,-0.7762371301651001
491,2.0643584728240967,-0.8185931444168091
492,1.9131782054901123,-0.6305602788925171
493,1.0582714080810547,0.2756107747554779
494,2.112971067428589,-1.1038627624511719
495,2.1809909343719482,-1.165047287940979
496,2.133972406387329,-1.126932144165039
497,1.6239641904830933,0.1285410374403
498,1.6504926681518555,0.11759290844202042
499,2.5803115367889404,-1.1875544786453247
500,2.4848859310150146,-1.1651798486709595
501,2.580106735229492,-1.2271538972854614
502,2.5466978549957275,-1.19692862033844
503,1.4509919881820679,0.4650684893131256
504,1.4309366941452026,0.41657668352127075
505,1.6511787176132202,-0.41766977310180664
506,1.6155741214752197,-0.38857096433639526
507,1.5862374305725098,-0.32797425985336304
508,1.3778212070465088,-0.13215067982673645
509,1.4525306224822998,0.3589487373828888
510,1.4522494077682495,0.3608856499195099
511,0.6451684832572937,0.24899248778820038
512,0.733468770980835,0.2590717077255249
513,1.0243221521377563,0.4584396481513977
514,1.006929636001587,0.44980499148368835
515,1.2717864513397217,0.5351825952529907
516,1.4331883192062378,0.7244904637336731
517,1.4535177946090698,0.6887927055358887
518,1.4433319568634033,0.6949625611305237
519,1.5697999000549316,0.06252162903547287
520,1.6558815240859985,-0.10652857273817062
521,1.6319059133529663,-0.051747024059295654
522,1.6728363037109375,-0.11013954877853394
523,1.452738881111145,0.5965462327003479
524,1.441348910331726,0.5701711773872375
525,1.2306963205337524,1.0727442502975464
526,1.2254233360290527,1.0040035247802734
527,1.6181597709655762,-0.025118153542280197
528,1.6105018854141235,-0.03696262091398239
529,1.505779504776001,0.18989922106266022
530,1.4666550159454346,0.17566117644309998
531,1.3377280235290527,0.5573010444641113
532,1.364762306213379,0.5254992842674255
533,1.3748236894607544,0.5161315202713013
534,1.3459168672561646,0.9186640977859497
535,1.3404197692871094,0.9665731191635132
536,1.5423580408096313,0.305851012468338
537,1.5502973794937134,0.2819567620754242
538,1.574365258216858,0.28893008828163147
539,1.9737777709960938,-0.7892439365386963
540,1.916648268699646,-0.7523220181465149
541,1.4637757539749146,0.30329805612564087
542,1.4807863235473633,0.29894956946372986
543,1.7847192287445068,-0.21634206175804138
544,1.8008041381835938,-0.18880921602249146
545,1.3883018493652344,0.7712793350219727
546,1.3885947465896606,0.7889470458030701
547,1.368536353111267,0.8123669624328613
548,1.3470816612243652,0.30133816599845886
549,1.3930881023406982,0.5184229612350464
550,1.3468928337097168,0.536036491394043
551,1.5083327293395996,0.35164016485214233
552,1.515933632850647,0.31907832622528076
553,1.2553738355636597,0.3801122307777405
554,1.1735475063323975,0.5568438172340393
555,1.4850391149520874,-0.019939381629228592
556,1.5195560455322266,0.2624991536140442
557,1.5515915155410767,0.2086518257856369
558,1.5220662355422974,0.20336104929447174
559,1.4159905910491943,0.3318370580673218
560,1.4196830987930298,0.3088909983634949
561,1.3886429071426392,0.33320796489715576
562,1.410340666770935,0.31714996695518494
563,1.4879556894302368,-0.15621279180049896
564,1.0338269472122192,0.6503666043281555
565,1.2472577095031738,0.3437267541885376
566,1.2465404272079468,0.3265535235404968
567,1.3500871658325195,0.7136402726173401
568,1.351811408996582,0.6763303875923157
569,1.2076753377914429,0.6294527649879456
570,1.2135443687438965,0.6222915053367615
571,1.283948302268982,0.6268038153648376
572,1.2877709865570068,0.6045923233032227
573,1.4620609283447266,0.21639731526374817
574,1.6059610843658447,-0.08241431415081024
575,1.588993787765503,-0.08593795448541641
576,1.5876630544662476,-0.2110326886177063
577,1.512101650238037,0.09885025024414062
578,1.5346776247024536,0.041931796818971634
579,1.529578685760498,0.05710931494832039
580,0.9922441840171814,0.47621622681617737
581,1.3790805339813232,-0.029581747949123383
582,1.3696411848068237,-0.01752946525812149
583,1.3638678789138794,0.002279686974361539
584,1.3467493057250977,0.027095362544059753
585,1.4269779920578003,-0.1078682392835617
586,1.4220582246780396,-0.4955695569515228
587,1.454444408416748,-0.5603242516517639
588,1.4604804515838623,-0.5525829195976257
589,1.4051154851913452,-0.46339985728263855
590,0.6268340349197388,0.8792773485183716
591,1.7256762981414795,3.5983762741088867
592,1.5798105001449585,3.400129795074463
593,2.290102481842041,4.606060028076172
594,2.234038829803467,4.563449382781982
595,2.213221549987793,4.468097686767578
596,2.1711208820343018,4.420706748962402
597,2.098867416381836,4.364543914794922
598,2.3586323261260986,4.766242027282715
599,2.2248034477233887,4.453899383544922
600,2.0895063877105713,4.218980312347412
601,1.6233046054840088,3.2417800426483154
602,1.2347661256790161,1.0731616020202637
603,1.2112456560134888,1.1159104108810425
604,1.080891728401184,0.13615693151950836
605,1.3507676124572754,0.13613183796405792
606,1.346631407737732,0.7808262705802917
607,1.326804518699646,0.7659188508987427
608,1.1952869892120361,0.6772183775901794
609,1.0015231370925903,0.27553844451904297
610,1.4303916692733765,0.6801059246063232
611,1.4396469593048096,0.6190220713615417
612,1.4758766889572144,0.6379941701889038
613,1.8109493255615234,-0.23817014694213867
614,1.900691032409668,-0.34731054306030273
615,1.8667219877243042,-0.25785860419273376
616,1.5587294101715088,0.14675207436084747
617,1.253525972366333,0.45013123750686646
618,1.2577816247940063,0.4363948106765747
619,1.060605764389038,0.2840906083583832
620,2.5156242847442627,-1.2748515605926514
621,3.204693555831909,-1.7962583303451538
622,3.2135610580444336,-1.7939410209655762
623,2.386348009109497,-1.1632739305496216
624,1.4384363889694214,0.04634350538253784
625,1.4026128053665161,0.1460224837064743
626,1.283179521560669,1.0647176504135132
627,1.3707691431045532,0.9617092609405518
628,1.526721477508545,0.37730517983436584
629,1.5228620767593384,0.36990174651145935
630,1.6495447158813477,-0.08447980880737305
631,1.8362261056900024,-0.4387403428554535
632,1.8248679637908936,-0.4289246201515198
633,1.785295844078064,-0.33727332949638367
634,1.935234546661377,-0.4001627564430237
635,1.9134678840637207,-0.3716011047363281
636,1.8979682922363281,-0.3656170666217804
637,1.1018954515457153,1.8661794662475586
638,1.6986572742462158,3.363628625869751
639,1.7025481462478638,3.406231164932251
640,1.6293115615844727,3.260708808898926
641,1.5542266368865967,2.993659257888794
642,1.3874051570892334,1.0666428804397583
643,1.4111207723617554,1.1171005964279175
644,1.4301655292510986,0.6794913411140442
645,1.5286190509796143,0.10973794758319855
646,1.491131067276001,0.01059001125395298
647,2.6607370376586914,-1.6348334550857544
648,2.6261954307556152,-1.6336699724197388
649,2.1599342823028564,-0.9377263784408569
650,2.839367151260376,-1.5655285120010376
651,4.391611576080322,-2.7649052143096924
652,4.728331565856934,-2.9956536293029785
653,4.022505283355713,-2.5552592277526855
654,3.210718870162964,-2.040717601776123
655,3.3227028846740723,-2.1258773803710938
656,2.358156442642212,-1.3668453693389893
657,2.3149709701538086,-1.1288812160491943
658,2.3011555671691895,-1.1338120698928833
659,1.6494550704956055,-0.4532194435596466
660,1.8904427289962769,-0.6580542325973511
661,2.1927738189697266,-0.9906345009803772
662,3.152440309524536,-2.002962350845337
663,3.350611925125122,-2.1577911376953125
664,3.2659544944763184,-1.9285013675689697
665,2.8139023780822754,-1.5736422538757324
666,2.947932720184326,-1.6105552911758423
667,2.489276170730591,-1.2626240253448486
668,2.3931500911712646,-1.3699829578399658
669,3.4541733264923096,-2.2088279724121094
670,3.544440269470215,-2.267671823501587
671,3.542673349380493,-2.259068012237549
672,3.9206249713897705,-2.523730516433716
673,3.492879867553711,-2.224630355834961
674,4.721574783325195,-3.0341296195983887
675,5.089571952819824,-3.254877805709839
676,4.548827648162842,-2.899141311645508
677,2.1059837341308594,-0.9087027311325073
678,3.8842265605926514,-2.5522336959838867
679,4.138931751251221,-2.71182918548584
680,3.64325213432312,-2.437647819519043
681,3.4376399517059326,-2.1939735412597656
682,4.423379898071289,-2.7534713745117188
683,3.9868593215942383,-2.506842613220215
684,3.6299092769622803,-2.3859293460845947
685,3.625929117202759,-2.3786611557006836
686,3.3405230045318604,-2.1845474243164062
687,1.4566428661346436,0.1710890829563141
688,1.5615650415420532,0.06934192031621933
689,1.5681146383285522,0.038605351001024246
690,1.1857153177261353,0.840485155582428
691,1.3105591535568237,0.23637574911117554
692,1.6006953716278076,-0.5857326984405518
693,1.6276494264602661,-0.5651431083679199
694,1.6069128513336182,-0.44777825474739075
695,1.5876960754394531,-0.45243969559669495
696,1.1259219646453857,0.7024216651916504
697,1.9573025703430176,-0.6934921145439148
698,1.9856061935424805,-0.7216487526893616
699,1.438075304031372,0.6118467450141907
700,1.7814218997955322,-0.3420451283454895
701,1.8895049095153809,-0.5482763648033142
702,1.353035807609558,2.2931604385375977
