type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
282,-0.3667479157447815,0.7098806500434875,-0.02912198379635811,0.4257597327232361,-0.4571249485015869,-0.9004268050193787,-0.28830114006996155,0.7770815491676331,-0.034106139093637466,-0.4652918875217438,0.3120934069156647,0.6196146607398987,0.49379491806030273,-0.27842020988464355,0.35649940371513367,-0.3596870005130768,0.1122409775853157,-0.3258388936519623,-0.17250384390354156,-0.37763330340385437,0.3637503385543823,0.11141864210367203,-0.8587613701820374,-0.26353469491004944,0.17474989593029022,-0.583925187587738,0.46084848046302795,0.18735544383525848,-0.5498023629188538,0.03385087102651596,-0.05799027904868126,0.542043149471283,0.4338129460811615,0.13748495280742645,-0.14804330468177795,-0.0190899558365345,0.027341581881046295,0.1543286293745041,-0.3801046311855316,1.260031819343567,-0.02735389769077301,0.9717792272567749,-0.27971145510673523,-0.02459722012281418,0.1572185903787613,-0.3756926655769348,0.8295465111732483,0.47528076171875,0.30960968136787415,0.18632356822490692,-0.1213960349559784,-0.003071153536438942,-0.7628589272499084,-0.22103072702884674,0.5290220975875854,-1.0980875492095947,-0.44021594524383545,0.6413316130638123,0.6016674041748047,0.7336153984069824,-0.3485608994960785,-0.007698040921241045,0.32542362809181213,-0.05087580159306526
283,-0.4016956686973572,0.7143423557281494,-0.013687051832675934,0.39652594923973083,-0.5066386461257935,-0.9276629686355591,-0.2646808326244354,0.7593556046485901,-0.01347021572291851,-0.4919123649597168,0.30627763271331787,0.6012237071990967,0.47600477933883667,-0.265639066696167,0.3554651439189911,-0.37319573760032654,0.08815494179725647,-0.33017295598983765,-0.1868942826986313,-0.38785701990127563,0.34221503138542175,0.1254754662513733,-0.8535696864128113,-0.22681860625743866,0.18098270893096924,-0.6071383953094482,0.48567134141921997,0.22957603633403778,-0.5694617629051208,0.05636171996593475,-0.0244144219905138,0.5210697054862976,0.48243609070777893,0.1198563277721405,-0.1671801060438156,-0.013254858553409576,0.04462479427456856,0.14229601621627808,-0.39587828516960144,1.2152056694030762,-0.058649078011512756,1.0134495496749878,-0.2901279628276825,-0.061446212232112885,0.16684938967227936,-0.4039345681667328,0.8290785551071167,0.5017072558403015,0.3007683753967285,0.19609378278255463,-0.18035948276519775,0.02234446071088314,-0.7492426633834839,-0.17788593471050262,0.5211737155914307,-1.1070818901062012,-0.4787258207798004,0.6714368462562561,0.5894351601600647,0.7376233339309692,-0.3644193708896637,0.018224235624074936,0.3370200991630554,-0.057183101773262024
284,-0.32755228877067566,0.8812578320503235,0.18338139355182648,0.0458126962184906,-0.3320082426071167,-0.8709502816200256,0.1656951755285263,0.8187386393547058,-0.27954384684562683,-0.4941185414791107,0.08393864333629608,0.569271981716156,0.4700418710708618,-0.04450265318155289,0.15565606951713562,-0.006694963201880455,0.39182770252227783,-0.15158763527870178,-0.12521208822727203,-0.5857039093971252,0.47808605432510376,0.16400159895420074,-0.5171167254447937,0.039091020822525024,-0.019904715940356255,-0.5697569847106934,0.37441739439964294,0.4392891824245453,-0.6616472601890564,-0.09816349297761917,-0.17439226806163788,0.659134566783905,0.47949784994125366,0.035462066531181335,-0.3473237454891205,-0.07561612874269485,-0.1415451467037201,0.13653118908405304,-0.26141566038131714,0.8836309313774109,-0.180636927485466,0.9398325085639954,-0.015654312446713448,0.21383321285247803,0.4319210648536682,-0.22567586600780487,0.8789512515068054,0.2678864300251007,0.4525603950023651,0.33839160203933716,-0.2047797441482544,-0.21494872868061066,-0.5115101337432861,-0.12162865698337555,0.20506268739700317,-1.3885618448257446,-0.38963648676872253,0.34256449341773987,0.3145439326763153,0.9983899593353271,-0.34829431772232056,0.020890414714813232,0.2073889821767807,-0.28063032031059265
285,-0.3314926028251648,0.6919325590133667,0.1292521357536316,0.4760075509548187,-0.9610704183578491,0.08190690726041794,0.3071975111961365,-0.39612916111946106,-0.2760133445262909,0.28316912055015564,0.3113584518432617,0.02008829265832901,0.08034282177686691,0.39210978150367737,0.5487707853317261,0.35554102063179016,0.6389933824539185,0.4671511650085449,0.32946068048477173,-0.27105504274368286,0.30563682317733765,-0.1971343457698822,0.03448158875107765,-0.17064419388771057,-0.11710823327302933,0.1598634421825409,-0.39229267835617065,0.02882513217628002,-0.41940513253211975,-0.09473805874586105,0.023181065917015076,0.7164015173912048,0.32443684339523315,0.2802553176879883,-0.941207230091095,-0.18915525078773499,0.15488874912261963,0.084732785820961,-0.1741519272327423,1.2803806066513062,-0.050680894404649734,0.9188864231109619,-0.31440073251724243,-0.06998952478170395,0.1237872987985611,0.33202049136161804,-0.028314685449004173,0.3874530792236328,-0.18330338597297668,0.3695850372314453,0.5950295329093933,-1.0800535678863525,-0.003535117721185088,-0.23557622730731964,0.44258007407188416,-1.0757429599761963,-0.39039692282676697,0.29260560870170593,0.16100887954235077,0.14875616133213043,-0.010255560278892517,-0.14587409794330597,-0.019925208762288094,0.14235256612300873
286,-0.3630664348602295,0.70503169298172,0.1221548318862915,0.4906843304634094,-0.939976692199707,0.0950813964009285,0.28208979964256287,-0.4177643060684204,-0.3046026825904846,0.24738045036792755,0.3186850845813751,-0.005389444064348936,0.0576443187892437,0.40663978457450867,0.5616317987442017,0.3992018401622772,0.6338989734649658,0.47958630323410034,0.3138043284416199,-0.2558061182498932,0.38115566968917847,-0.227625772356987,0.056814439594745636,-0.20875491201877594,-0.13317544758319855,0.1893577128648758,-0.3600550889968872,-0.01590046100318432,-0.41524577140808105,-0.08320699632167816,0.005020462442189455,0.7350628972053528,0.35333412885665894,0.2198074460029602,-0.8687107563018799,-0.19540351629257202,0.1349787563085556,0.06968532502651215,-0.17514415085315704,1.30747389793396,-0.08328107744455338,0.9348028898239136,-0.3443737328052521,-0.080146424472332,0.12754103541374207,0.32981085777282715,-0.020644985139369965,0.42018142342567444,-0.11971971392631531,0.3817247450351715,0.5722379684448242,-1.0178276300430298,0.01545978058129549,-0.25570037961006165,0.46217063069343567,-1.0359599590301514,-0.42401430010795593,0.24775809049606323,0.12495114654302597,0.16452254354953766,-0.004861664026975632,-0.17973564565181732,-0.02044224739074707,0.1399439126253128
287,-0.35633692145347595,0.6870184540748596,0.1639571636915207,0.4613837003707886,-0.9518705010414124,0.11264616996049881,0.2780403792858124,-0.4182620942592621,-0.2883453965187073,0.27927538752555847,0.32573848962783813,0.004426583647727966,0.0912911668419838,0.3968125581741333,0.5396140217781067,0.38795435428619385,0.6492874622344971,0.5104960799217224,0.3441793620586395,-0.2679442763328552,0.35737180709838867,-0.2156219631433487,0.021964166313409805,-0.1578143835067749,-0.12794968485832214,0.1932043731212616,-0.38910096883773804,0.05481889471411705,-0.48120835423469543,-0.05427620932459831,0.06736496090888977,0.6992257833480835,0.35832950472831726,0.2308572381734848,-0.9354466199874878,-0.24927747249603271,0.17347045242786407,0.037177469581365585,-0.18158334493637085,1.3230160474777222,-0.07474417984485626,0.9063604474067688,-0.28225767612457275,-0.04729139059782028,0.09994594007730484,0.3853420913219452,-0.027574023231863976,0.3816206455230713,-0.1621190309524536,0.4098893702030182,0.5748827457427979,-1.0416646003723145,-7.221148553071544e-05,-0.2347496598958969,0.4859670400619507,-1.0793194770812988,-0.42124080657958984,0.3194654583930969,0.14127717912197113,0.1513376086950302,-0.05011358857154846,-0.15041802823543549,-0.08829697221517563,0.17789004743099213
288,-0.37067049741744995,0.6914001703262329,0.12464967370033264,0.4906752109527588,-0.95478755235672,0.06276828050613403,0.2932988405227661,-0.39159637689590454,-0.2532898187637329,0.3062165379524231,0.32348451018333435,0.014578632079064846,0.10338779538869858,0.40472620725631714,0.550825297832489,0.3868124186992645,0.6613308191299438,0.5312443375587463,0.3338235914707184,-0.257828027009964,0.28255245089530945,-0.19661307334899902,0.01113026775419712,-0.15969356894493103,-0.10271687805652618,0.18419389426708221,-0.39937877655029297,-0.0031017230357974768,-0.46596795320510864,-0.09578824043273926,0.014664682559669018,0.6983373761177063,0.3151368200778961,0.2752567529678345,-0.9329483509063721,-0.17206375300884247,0.19719067215919495,0.08004651218652725,-0.17614907026290894,1.2849693298339844,-0.021836508065462112,0.9184783101081848,-0.2870994508266449,-0.06186605244874954,0.08985695242881775,0.3121368885040283,-0.021712377667427063,0.3440248668193817,-0.15078489482402802,0.3744552433490753,0.6567625403404236,-1.0433627367019653,-0.01163378544151783,-0.21247902512550354,0.4585634469985962,-1.0358428955078125,-0.4470415413379669,0.3305855691432953,0.1741531789302826,0.16236332058906555,0.026348648592829704,-0.16039901971817017,0.027923760935664177,0.16097398102283478
289,-0.1473836749792099,0.5353513360023499,-0.12664590775966644,0.3545735478401184,-0.2829854190349579,0.04082189127802849,0.25310415029525757,0.0010508076520636678,-0.3344712257385254,0.056538861244916916,0.1098087877035141,0.1598694622516632,0.03096150979399681,-0.044729072600603104,0.21098846197128296,0.13883967697620392,0.27971869707107544,0.25016093254089355,0.3692289888858795,-0.12427438795566559,0.30641865730285645,-0.22807365655899048,-0.08540479838848114,0.2684076130390167,-0.2345331311225891,-0.12296447902917862,-0.026053419336676598,0.1860472708940506,-0.3297875225543976,-0.5150380730628967,0.1899857372045517,0.5869603753089905,0.16159574687480927,0.0033016998786479235,-0.27617648243904114,-0.09891799092292786,0.2350071668624878,-0.11302201449871063,-0.01944580115377903,0.5406369566917419,-0.4909791350364685,0.06240559369325638,-0.07157250493764877,0.2091917097568512,0.22697597742080688,-0.31088781356811523,-0.07522470504045486,0.21779769659042358,0.24794131517410278,0.23190535604953766,0.03571726009249687,-0.682310938835144,-0.17991331219673157,-0.3185422718524933,0.16192229092121124,-0.5685833096504211,-0.01803836040198803,0.049165476113557816,-0.21265952289104462,0.06637624651193619,-0.13296550512313843,0.25883617997169495,-0.08617875725030899,0.3577876091003418
290,0.17810527980327606,0.5001366138458252,-0.015163260512053967,0.5197362899780273,-0.7954666614532471,0.5146267414093018,1.049775242805481,0.7226660251617432,-0.038771018385887146,0.025988876819610596,0.11671306192874908,-0.11267415434122086,-0.04689134657382965,-0.056286826729774475,0.19728268682956696,0.2505699098110199,-0.012578376568853855,0.8068431615829468,0.21362578868865967,0.08968370407819748,0.36133426427841187,-0.14668487012386322,-0.4878208041191101,0.39918193221092224,0.2655743956565857,-0.21231362223625183,-0.09068487584590912,0.5786612033843994,-0.3082769215106964,-0.6336050033569336,0.06635161489248276,0.9426888823509216,0.2823813557624817,0.3168221712112427,-0.46312415599823,0.1062331572175026,0.14542372524738312,0.2621901333332062,0.3764927387237549,0.49032023549079895,-0.40149641036987305,0.191308856010437,-0.2561240494251251,0.20755261182785034,0.19945713877677917,-0.19961753487586975,-0.21850652992725372,0.22647419571876526,-0.37115278840065,0.5015677809715271,-0.0063146487809717655,-0.8879680037498474,-0.07236439734697342,-0.5122549533843994,0.700112521648407,-0.9207234978675842,-0.4291662573814392,0.010475085116922855,-0.035174544900655746,0.5552781820297241,-0.15081456303596497,0.3540254831314087,0.2047252207994461,0.5651558637619019
291,0.2510892152786255,0.5398275852203369,-0.07596046477556229,0.5576751232147217,-0.7507503628730774,0.5155156850814819,1.050929307937622,0.7193068265914917,-0.050816480070352554,0.0328206792473793,0.09753256291151047,-0.14043880999088287,-0.03389488905668259,-0.04379723593592644,0.18959271907806396,0.18150466680526733,-0.05554993823170662,0.790591299533844,0.12142574042081833,0.007759672123938799,0.343124657869339,-0.1551855206489563,-0.4394884705543518,0.39100155234336853,0.3068240284919739,-0.23778988420963287,-0.08611194789409637,0.57713782787323,-0.27734848856925964,-0.5799834728240967,0.008642714470624924,0.9241148829460144,0.24018609523773193,0.3227543830871582,-0.5249422788619995,0.16979026794433594,0.12989762425422668,0.2589118778705597,0.444957971572876,0.46595290303230286,-0.3985452353954315,0.17232239246368408,-0.2796398997306824,0.19638440012931824,0.20894357562065125,-0.20594137907028198,-0.23212507367134094,0.20382173359394073,-0.37885937094688416,0.5230931639671326,-0.02855646051466465,-0.8852285146713257,-0.029610836878418922,-0.4772690534591675,0.6989290118217468,-0.8771700263023376,-0.4010070860385895,0.08848346769809723,-0.04110899940133095,0.5112481713294983,-0.15798227488994598,0.28754132986068726,0.21320323646068573,0.5183751583099365
292,-0.2436823695898056,0.8213693499565125,-0.39821794629096985,-0.4853185713291168,-0.9022937417030334,0.6759681105613708,0.5178576707839966,0.09344273060560226,-0.6477557420730591,-0.03918524831533432,0.39232340455055237,0.519931972026825,0.5948656797409058,0.6104812026023865,-0.2569245994091034,-0.7221913933753967,0.21142466366291046,-0.0482967272400856,0.27950459718704224,0.032846152782440186,0.5231876969337463,-0.44426167011260986,0.2207249104976654,-0.6381952166557312,0.5443727374076843,0.11786109954118729,0.031707633286714554,0.35231709480285645,-0.6768669486045837,-0.2966654598712921,0.1459827423095703,1.0183333158493042,1.2050594091415405,-0.38150548934936523,-0.6730788946151733,-0.08182492107152939,-0.6367282867431641,0.4515990912914276,-0.43142637610435486,0.8441992998123169,-0.35839614272117615,0.157448872923851,-0.9872658848762512,0.05794423073530197,0.32106903195381165,0.15495163202285767,0.014334751293063164,0.3466591536998749,-0.2840469777584076,0.713115394115448,0.027198925614356995,-0.4846358001232147,-0.8389785885810852,0.050737109035253525,0.4030458331108093,-1.3453515768051147,0.39273974299430847,-0.017779640853405,0.08716746419668198,0.41944071650505066,-0.41098371148109436,0.7986602187156677,-0.4365519881248474,0.576548159122467
293,-0.06786373257637024,0.8474690318107605,-0.426539808511734,-0.5476390719413757,-0.8853631019592285,0.5498050451278687,0.5063874125480652,0.055561989545822144,-0.5505265593528748,-0.09463047981262207,0.34256070852279663,0.4538014233112335,0.6228863596916199,0.5812592506408691,-0.3185219168663025,-0.9030472636222839,0.20317748188972473,-0.23893232643604279,0.21269775927066803,0.020608866587281227,0.4939206540584564,-0.4427034258842468,0.1574769765138626,-0.7200005054473877,0.6382599472999573,0.09785185754299164,0.06328867375850677,0.36958566308021545,-0.6091949343681335,-0.29665490984916687,0.10046596825122833,1.0729150772094727,1.22785222530365,-0.23247776925563812,-0.7358292937278748,-0.027615977451205254,-0.7827005982398987,0.4002654552459717,-0.4722340404987335,0.7238404154777527,-0.21114423871040344,0.1492416113615036,-0.8691104650497437,-0.10447990149259567,0.2914378345012665,0.015284376218914986,0.151399165391922,0.28393420577049255,-0.30137309432029724,0.6178669929504395,0.08823123574256897,-0.36922159790992737,-0.8421409726142883,0.14617207646369934,0.3576493561267853,-1.1107014417648315,0.44713523983955383,0.056233085691928864,0.0694337859749794,0.5321443676948547,-0.3297565281391144,0.9639663100242615,-0.49101385474205017,0.53323894739151
294,-0.09062031656503677,0.8271005749702454,-0.412358820438385,-0.5635561347007751,-0.8903706669807434,0.5426598787307739,0.4812893867492676,0.119438037276268,-0.5913106799125671,-0.10635706037282944,0.38018301129341125,0.5113906264305115,0.6304293274879456,0.6090723872184753,-0.32213854789733887,-0.9367119073867798,0.1969841569662094,-0.2651975750923157,0.265438437461853,0.0553271546959877,0.542850136756897,-0.45881831645965576,0.12955833971500397,-0.7029561996459961,0.6649956107139587,0.042020030319690704,0.03268499672412872,0.35180506110191345,-0.6267350912094116,-0.3158653974533081,0.0969921126961708,1.094632863998413,1.2078633308410645,-0.230904221534729,-0.7116063237190247,-0.013997245579957962,-0.7411720752716064,0.42688605189323425,-0.45053160190582275,0.7101386785507202,-0.2541627883911133,0.125169575214386,-0.870873212814331,-0.1203640028834343,0.29332438111305237,0.02816571667790413,0.1628928929567337,0.30331164598464966,-0.30325111746788025,0.6108787059783936,0.07219306379556656,-0.34351298213005066,-0.895852267742157,0.17793723940849304,0.37225720286369324,-1.1729624271392822,0.43671178817749023,0.06464363634586334,0.11703772842884064,0.518526554107666,-0.3550248444080353,0.9777508974075317,-0.4577189087867737,0.5308856964111328
295,0.10914255678653717,0.3776610195636749,0.44062772393226624,-0.06980931758880615,-0.33550167083740234,0.08477029949426651,0.08393111824989319,-0.006228983402252197,0.014565492980182171,-0.1283106505870819,0.14421986043453217,-0.2416132390499115,-0.30290335416793823,0.04592376574873924,0.37490254640579224,-0.24184486269950867,0.48148930072784424,-0.05228058248758316,0.2780614197254181,0.09254477918148041,0.028195971623063087,-0.02185026928782463,0.02013927325606346,0.2677876949310303,-0.08860533684492111,-0.011518082581460476,0.13939742743968964,0.114622563123703,-0.16667920351028442,0.1233399510383606,-0.040919240564107895,0.4850136339664459,0.03990894928574562,0.5191386342048645,-0.280803918838501,0.38991403579711914,0.08910486102104187,0.23655641078948975,0.018125243484973907,0.41456761956214905,0.050231028348207474,0.1106719970703125,-0.2823299467563629,-0.14932100474834442,0.21455971896648407,-0.23866012692451477,0.4643087387084961,0.34976741671562195,-0.269848108291626,-0.16306324303150177,0.007978957146406174,-0.24588866531848907,-0.3722931742668152,0.20449607074260712,0.1348721832036972,-0.26917555928230286,-0.16296076774597168,-0.04629163816571236,-0.3474918305873871,0.37622079253196716,-0.03823961317539215,0.2734507620334625,-0.17448244988918304,0.4753587245941162
296,-0.18250635266304016,0.4620184898376465,0.8635619878768921,-0.19673915207386017,-0.3204622268676758,0.17962080240249634,0.12049960345029831,0.2475401759147644,-0.20846767723560333,-0.03586474806070328,0.21018551290035248,-0.40174874663352966,-0.23615100979804993,-0.027767710387706757,0.524307906627655,0.04687478765845299,0.5711318254470825,0.13723957538604736,0.4661455750465393,0.5150851607322693,0.2625049650669098,0.02706362120807171,-0.29926353693008423,0.2936602830886841,-0.02091291733086109,-0.2329159826040268,0.2801402807235718,0.17211905121803284,-0.21325966715812683,-0.1241024062037468,-0.140082448720932,0.4491174519062042,0.3618573546409607,0.42974594235420227,-0.4241868555545807,0.4230341613292694,0.1185920238494873,0.20249126851558685,0.006093418691307306,0.5444811582565308,0.024617426097393036,-0.08701153844594955,-0.05952896550297737,-0.24652598798274994,0.15521255135536194,-0.1306941956281662,0.6134317517280579,0.5778423547744751,-0.23128511011600494,-0.03700757026672363,-0.20117518305778503,-0.08939014375209808,-0.5767179727554321,0.052225738763809204,0.1901213526725769,-0.5181129574775696,-0.4358856678009033,-0.12961775064468384,-0.28379613161087036,0.3997429609298706,-0.20269975066184998,0.4774377644062042,0.03631507232785225,0.47109878063201904
297,-0.17942851781845093,0.5354799032211304,0.5889268517494202,0.6199083924293518,-0.6787214875221252,0.05840453505516052,0.17060983180999756,0.9757371544837952,0.25455111265182495,-1.0174263715744019,0.07263888418674469,-0.7572126388549805,-0.24129776656627655,-0.3687076270580292,0.8195794820785522,0.23666808009147644,-0.2065584808588028,0.8617767095565796,0.32286515831947327,0.7120295166969299,0.34999290108680725,0.747153639793396,-0.7932278513908386,-0.2919447124004364,0.9593100547790527,-0.6622887849807739,0.7222773432731628,0.16445587575435638,-0.45727023482322693,0.24301500618457794,0.42990973591804504,-0.08688995987176895,1.168228030204773,0.7592036724090576,-0.7561596035957336,0.06679723411798477,-0.02012660540640354,-0.4799116551876068,0.3381703495979309,0.827056884765625,0.1835409700870514,-0.24673445522785187,0.38504743576049805,-0.11848903447389603,0.1875276416540146,-0.0054382458329200745,1.1946531534194946,0.771199107170105,0.5989446043968201,0.0690656527876854,-0.5354413986206055,0.4687991142272949,-0.5813985466957092,-1.140044927597046,0.7072321176528931,-0.619975745677948,-0.4579668939113617,0.556691586971283,-0.03762269765138626,0.8137806057929993,-0.45850685238838196,1.8076906204223633,-0.23246774077415466,1.1854205131530762
298,0.10876592248678207,0.7528509497642517,0.3274839520454407,0.6715258359909058,-0.8493829965591431,-0.054705824702978134,0.08687329292297363,0.861232578754425,0.37117576599121094,-1.3101273775100708,-0.013338010758161545,-0.7239482402801514,-0.336205393075943,-0.29099202156066895,0.8042091727256775,-0.023453235626220703,-0.3418899178504944,0.8311894536018372,0.34809359908103943,0.49696215987205505,0.2975721061229706,0.8561263680458069,-0.5684014558792114,-0.33869823813438416,1.0537903308868408,-0.47035712003707886,0.49101322889328003,0.2702880799770355,-0.5114244818687439,0.49479082226753235,0.4631240665912628,0.010535488836467266,1.0958675146102905,0.8247591853141785,-0.6813126802444458,0.07090706378221512,-0.20428210496902466,-0.6368818879127502,0.42245227098464966,0.9271531701087952,0.1927233338356018,-0.09030105173587799,0.18758121132850647,-0.16709870100021362,0.3515818417072296,-0.0032743331976234913,1.0637352466583252,0.733121931552887,0.6381002068519592,-0.12870478630065918,-0.5144621133804321,0.533382773399353,-0.4786989390850067,-1.1478248834609985,0.8322435617446899,-0.5356472134590149,-0.3801184296607971,0.5059173703193665,-0.11661788821220398,1.1070116758346558,-0.43813037872314453,1.9782087802886963,-0.5136768221855164,1.2744461297988892
299,0.08801129460334778,0.7415808439254761,0.37838730216026306,0.6729742288589478,-0.8375996351242065,-0.08275049924850464,0.08170472830533981,0.8032084703445435,0.39887356758117676,-1.2728159427642822,-0.04381603002548218,-0.6845614314079285,-0.36172160506248474,-0.3279320299625397,0.8372345566749573,-0.0336977057158947,-0.3349412977695465,0.8396497964859009,0.3632335066795349,0.46211037039756775,0.29532432556152344,0.831771969795227,-0.6145012378692627,-0.33691298961639404,1.0911509990692139,-0.4372520446777344,0.5227602124214172,0.24488916993141174,-0.5130406618118286,0.4732072949409485,0.5409708619117737,0.012025849893689156,1.1149258613586426,0.8323466777801514,-0.6913222074508667,0.035783763974905014,-0.17267239093780518,-0.5792161226272583,0.3870690166950226,0.8813205361366272,0.1516982764005661,-0.09465722739696503,0.11300776153802872,-0.11955481767654419,0.3239494860172272,0.041304685175418854,1.0452370643615723,0.6983356475830078,0.6251181364059448,-0.12088321149349213,-0.5611060261726379,0.508718729019165,-0.4271409809589386,-1.101761817932129,0.8020368814468384,-0.5604697465896606,-0.4111190736293793,0.5198999047279358,-0.12991391122341156,1.0559576749801636,-0.40480101108551025,1.955161690711975,-0.5543160438537598,1.3064581155776978
300,0.47942987084388733,0.6804229021072388,0.457428514957428,0.1740538775920868,-0.8005627393722534,-0.3269587755203247,-0.27478882670402527,0.6072522401809692,-0.03179045394062996,-0.8487828373908997,-0.23625215888023376,-0.005272352136671543,-0.022376490756869316,-0.13866214454174042,0.7132773399353027,-0.1908625066280365,-0.2579224407672882,0.44670581817626953,0.47959744930267334,0.5440487861633301,0.5448529720306396,0.5335195660591125,-0.49619340896606445,-0.17892538011074066,0.9188185930252075,-0.16357757151126862,-0.041669584810733795,0.41209349036216736,-0.3359620273113251,-0.13746191561222076,0.682270348072052,-0.04001385718584061,0.9668297171592712,0.3450598120689392,-0.7786189317703247,0.2938287854194641,-0.014919478446245193,-0.9171749353408813,0.1794920265674591,0.9550665616989136,-0.3545694053173065,0.07014619559049606,-0.5660234093666077,-0.19107191264629364,0.5571228265762329,-0.10346025973558426,0.5226106643676758,0.29920488595962524,0.5200958251953125,-0.1815285086631775,-0.8842450380325317,0.33157214522361755,-0.03995866701006889,-0.4844503402709961,0.4914185404777527,-0.4774501323699951,-0.41435232758522034,0.3198935091495514,-0.5026760101318359,0.948229968547821,-0.12721648812294006,1.2876157760620117,-0.3564249277114868,0.39294353127479553
301,-0.4702739715576172,0.2580808401107788,-0.03407842665910721,-0.029322829097509384,-0.30892932415008545,-0.5040960311889648,0.7962234616279602,0.24037933349609375,-0.785729169845581,-0.9618127346038818,-0.22485388815402985,-0.229329913854599,-0.09172210842370987,-0.437514990568161,0.09540748596191406,-0.4606541097164154,0.33382198214530945,-1.0135608911514282,0.20561328530311584,0.11073760688304901,0.3437145948410034,0.3814079761505127,-0.8035929799079895,-0.5937994718551636,0.5338893532752991,-1.1947617530822754,-0.516146719455719,0.14163900911808014,-0.8530542850494385,-0.03043459728360176,1.224324107170105,1.1208267211914062,-0.5264347791671753,0.3825293779373169,-0.7935505509376526,-0.4876016676425934,-0.6165260672569275,0.5563814640045166,-0.17354823648929596,-0.18492010235786438,-0.3594628870487213,0.7933319211006165,-0.04616883397102356,-0.9794279932975769,0.8649216890335083,-0.31768301129341125,0.7136937975883484,0.3549588918685913,-1.0862923860549927,-0.31144338846206665,0.16845755279064178,-0.7768878936767578,0.0635012686252594,0.7836780548095703,0.5293710231781006,-0.899713933467865,0.5424957275390625,0.38094794750213623,0.6425299644470215,-0.12402590364217758,0.0260714553296566,1.28778874874115,-0.062032416462898254,0.3583870828151703
302,-0.4352603256702423,0.2760077714920044,-0.011302752420306206,-0.04316851496696472,-0.3459133803844452,-0.5258104801177979,0.7588527798652649,0.2599692940711975,-0.7971559762954712,-0.9633493423461914,-0.21155743300914764,-0.23316773772239685,-0.08622251451015472,-0.47661691904067993,0.08002610504627228,-0.4703895151615143,0.3271878957748413,-1.024541974067688,0.2533072829246521,0.1879766285419464,0.37084871530532837,0.35255512595176697,-0.7869920134544373,-0.5959377288818359,0.49800410866737366,-1.2391202449798584,-0.5530753135681152,0.13907195627689362,-0.8422110676765442,-0.00025678769452497363,1.2537928819656372,1.097369909286499,-0.5219075679779053,0.4053223729133606,-0.8023133873939514,-0.5092983841896057,-0.5977351069450378,0.533125638961792,-0.21302857995033264,-0.19897395372390747,-0.3677068054676056,0.8229511380195618,-0.044209763407707214,-0.9679988026618958,0.8621596693992615,-0.3354617655277252,0.7440376877784729,0.31105729937553406,-1.1345826387405396,-0.3147728443145752,0.14431267976760864,-0.7593079209327698,0.07924535125494003,0.7538644075393677,0.5529516339302063,-0.8775334358215332,0.560356616973877,0.38510069251060486,0.6368313431739807,-0.17448092997074127,0.007830355316400528,1.3028526306152344,-0.033519942313432693,0.37360334396362305
303,-0.4128468632698059,0.26915666460990906,0.004340567626059055,-0.037271592766046524,-0.3328340947628021,-0.5231264233589172,0.7852553129196167,0.20398271083831787,-0.7874340415000916,-1.0071749687194824,-0.19293569028377533,-0.24629099667072296,-0.07220941036939621,-0.5042011141777039,0.1078377440571785,-0.4943593740463257,0.39087894558906555,-1.0082277059555054,0.2373618632555008,0.1566871702671051,0.36698153614997864,0.32630690932273865,-0.813873291015625,-0.5757827758789062,0.5149852633476257,-1.2157626152038574,-0.5881982445716858,0.1236710175871849,-0.9012984037399292,-0.03550272807478905,1.2167165279388428,1.1452223062515259,-0.5250378251075745,0.38692381978034973,-0.8113219141960144,-0.49342551827430725,-0.6052965521812439,0.5483210682868958,-0.18422947824001312,-0.18699827790260315,-0.35482364892959595,0.832055389881134,0.007471304386854172,-0.9401904344558716,0.8882081508636475,-0.3394210934638977,0.765326201915741,0.35586708784103394,-1.1067969799041748,-0.31722813844680786,0.20697221159934998,-0.7539746165275574,0.06498116999864578,0.7414777874946594,0.5507733225822449,-0.8924252390861511,0.495374858379364,0.44634899497032166,0.6175293326377869,-0.16827192902565002,0.009187432006001472,1.3034820556640625,-0.06226998567581177,0.3804168105125427
