type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
66,0.0020219944417476654,0.0019835166167467833,0.0008136449614539742,0.0006881979643367231,0.0015520652523264289,0.0009854815434664488,-0.0031538126058876514,-0.0033225426450371742,-0.0038855080492794514,0.001656771870329976,0.00010960151848848909,0.00028876258875243366,9.87733801594004e-05,0.002805512398481369,-0.0028556843753904104,0.0009246700792573392,0.0015709185972809792,-0.0029807297978550196,-0.0031083642970770597,0.003839024342596531,-0.00083673041081056,0.001728807925246656,-0.000580298132263124,0.0017567798495292664,0.0007850952097214758,-0.0005577063420787454,-0.0014740568585693836,0.00015959741722326726,0.0018768307054415345,0.0037268134765326977,-0.0018169705290347338,0.0028445583302527666,0.002260074717923999,0.0009175683953799307,5.8706609706860036e-05,0.0026234786491841078,0.0033234339207410812,-0.002188132843002677,0.0028276119846850634,0.002575687598437071,0.0020020310766994953,-0.00263212900608778,-0.0022124829702079296,0.002613977063447237,0.00010734036914072931,-0.003691645571961999,-0.0017009818693622947,0.000788552628364414,-0.0017968671163544059,-0.0022717260289937258,-4.775255001732148e-05,0.0009401616989634931,0.003744718385860324,0.0015740767121315002,-0.0014898580266162753,-0.002405672101303935,-0.0020305912476032972,0.0025601449888199568,-0.0016756318509578705,-0.0007300738943740726,0.0028134756721556187,0.0008704724605195224,0.0019113202579319477,-0.0028921349439769983,-0.0031411258969455957,0.0031195697374641895,0.0035740642342716455,0.0027292505837976933,0.0014358412008732557,-0.0016614017076790333,-2.3636253899894655e-05,0.00040119930054061115,0.002066051820293069,-0.00015534138947259635,-0.0003324741846881807,0.0013087100815027952,-0.0013552084565162659,-0.0018153111450374126,-0.0019452344859018922,0.0011848582653328776,-0.003196361707523465,0.0008376750047318637,-0.0019388481741771102,-0.0012248901184648275,0.0015056062256917357,-0.0024258813355118036,0.000847916875500232,-0.003268182510510087,-0.0018577991286292672,0.0033275915775448084,-0.0008381627849303186,0.0006646012188866735,0.0036003338173031807,0.0015250840224325657,-0.0004270389617886394,0.0009493578691035509,-0.0001099110595532693,-0.0005961334682069719,0.0011187405325472355,-0.000989097054116428,0.0009004567400552332,0.0012472965754568577,-0.0012700832448899746,0.0036469209007918835,0.0021302595268934965,0.0005151305813342333,-0.0003528846718836576,0.0020321428310126066,0.000242328125750646,0.0009275447227992117,-0.0031932899728417397,-0.0033946288749575615,-0.0006686479318886995,0.003729065414518118,0.0035673310048878193,-0.0003421203582547605,-0.0014027019497007132,0.0002261577028548345,-0.0012726691784337163,-0.002837885869666934,-0.002331708325073123,0.0019773426465690136,-0.0016539391363039613,-0.00021434095106087625,-9.67586092883721e-05,0.0036232483107596636,-0.002696695737540722,0.0026723756454885006
67,0.003658232744783163,0.003726485650986433,-0.002234312705695629,-0.0006743785925209522,0.0004404617939144373,0.0005736169987358153,0.0018511047819629312,-0.0017052877228707075,0.003509359899908304,0.0010669439798220992,-0.003375185886397958,0.0005457767401821911,0.0035745855420827866,-0.000593694276176393,0.0014351685531437397,0.0030964775942265987,-0.002916245022788644,-0.0030218474566936493,-0.0025441539473831654,-0.0031183373648673296,-0.0008770129061304033,0.0015316529897972941,0.0021511565428227186,-0.002835962688550353,0.0035175124648958445,-0.002457699039950967,0.0009481221786700189,-0.0028677943628281355,0.003642596770077944,-0.0020955954678356647,-0.003186368616297841,-0.0015698533970862627,-0.0024582119658589363,-0.001649604644626379,-0.0038567862939089537,0.0009546547662466764,0.0002567120536696166,-0.0005461986875161529,0.002792783547192812,-0.0023532561026513577,-0.002924444852396846,0.0036784494295716286,0.0012923458125442266,0.002242452697828412,0.003833281109109521,0.0017497563967481256,-0.0014950232580304146,-0.0006869460339657962,0.0004391039547044784,0.002500360133126378,0.0018189630936831236,-0.0015852872747927904,0.0010022384813055396,-0.0026336016599088907,-0.0005895833019167185,0.0014126228634268045,0.0028661470860242844,0.0004696341638918966,-0.0019757174886763096,-0.001020962605252862,0.0008752936846576631,0.0010780494194477797,0.00013635346840601414,-0.002502977382391691,-0.002579819643869996,-0.001297618611715734,7.604481652379036e-05,-0.0028938562609255314,-0.0002123408776242286,0.001472257194109261,0.003730870084837079,-0.0008917062077671289,0.000784143281634897,0.0030377202201634645,-0.0005580818396992981,0.0032358907628804445,-0.0028742083813995123,-0.0014952578349038959,-0.0015775627689436078,-0.002342915628105402,0.0032941517420113087,0.0005695312283933163,-0.0003226653207093477,-0.0005241165636107326,0.003777191275730729,0.0027650385163724422,0.003122454509139061,0.0006483220495283604,0.002227979013696313,-8.459273522021249e-05,-0.0010029032127931714,0.0030675928574055433,-0.0036495300009846687,-0.0027737985365092754,0.002929582027718425,-0.0032888597343117,-0.0017870197771117091,-0.0038624072913080454,-0.003369093406945467,-0.00031523959478363395,-0.0009791265474632382,0.0029723853804171085,-0.0011553148506209254,-0.00374392862431705,0.0014361527282744646,-0.0016646838048473,-0.0028867460787296295,0.0024783925618976355,-0.0007077966583892703,0.0037156471516937017,0.0004791354585904628,0.003023011377081275,0.002441030228510499,0.001619318500161171,-0.000650223228149116,0.001121723442338407,-0.001119129592552781,0.00033282130607403815,0.003861428936943412,-0.000717253249604255,0.0013715137029066682,0.001265981001779437,-0.0021604164503514767,-0.0014677151339128613,0.0008272178820334375,-0.0030122282914817333,-0.0001505571708548814,-0.00363665958866477
68,0.0015575538855046034,-0.0013532432494685054,0.0027628070674836636,0.0003093148407060653,0.0027657775208353996,-0.0020311756525188684,0.0009616673924028873,-0.0029998437967151403,0.002910421695560217,0.0012850569328293204,0.0013990086736157537,-0.003504578024148941,-0.0007620191317982972,0.0014088712632656097,-0.00024332878820132464,0.0009346884908154607,0.003819703822955489,0.0007701043505221605,0.000717771879862994,0.002862685825675726,0.003210123162716627,-0.0007705088355578482,0.0007878835895098746,0.0025825947523117065,0.002907634014263749,-0.002588412957265973,-0.0026010749861598015,-0.0015250478172674775,-0.001513821305707097,-0.0006821821443736553,0.0001433555589755997,0.0011213094694539905,-0.00024511231458745897,-0.0006646609399467707,0.0031832146923989058,-0.0019323837477713823,-7.450748671544716e-05,-9.009633686218876e-06,5.618269642582163e-05,0.00039554754039272666,-0.003641273360699415,0.0007206805166788399,-0.001722507062368095,0.0002235367865068838,-0.003082464449107647,-0.0022839552257210016,0.0023155533708631992,-0.0033587554935365915,-0.0033377211075276136,-0.0030392089392989874,0.00025800609728321433,-0.001255990588106215,0.0036051205825060606,0.0029121891129761934,0.0014086642768234015,-0.002826837357133627,-0.000758336391299963,0.0036737658083438873,-0.003835890907794237,0.0012579676695168018,0.002315045800060034,-0.0013736907858401537,0.00301643880084157,-0.00010380543972132728,0.0006163152866065502,-0.0016146694542840123,-0.0026763814967125654,-0.0017027179710566998,-0.0036154796835035086,0.0030382326804101467,-0.0013924621744081378,-0.001271217712201178,0.00030931527726352215,0.0002458426170051098,-0.00016847850929480046,0.0016805914929136634,0.0021767159923911095,-0.002215174026787281,-8.415617048740387e-05,-0.002749354811385274,0.0037389486096799374,-0.0018567782826721668,-0.0006284163682721555,-0.0005263977218419313,-0.002350678900256753,-0.0032404460944235325,0.0029738356824964285,0.0013298162957653403,0.0033698263578116894,0.0034671323373913765,-0.0016050559934228659,-0.0024679170455783606,-0.00016799746663309634,0.0019324887543916702,-0.0005688973469659686,-0.0013638812815770507,0.0030311469454318285,-0.003461264306679368,-0.0018180124461650848,0.0035247753839939833,-0.003865711623802781,0.0025340598076581955,0.002682121004909277,-0.002137743402272463,0.0007359408773481846,-0.002575937658548355,0.0020876815542578697,0.0002559283166192472,-0.003475237637758255,0.00301459152251482,0.0021679503843188286,-0.0026684605982154608,-0.002436906797811389,0.002068870235234499,0.003619738854467869,0.0006918776780366898,-0.0031994956079870462,0.002565304981544614,0.0020750188268721104,0.00271547376178205,-0.0016201434191316366,0.0026331227272748947,-0.001678122323937714,0.002059160964563489,-0.003709896933287382,0.0004170399624854326,0.0007984729018062353,-0.0029213300440460443
69,0.0027251671999692917,-0.0011789611307904124,0.0024242501240223646,0.002751473104581237,0.0005353245651349425,-0.001219846191816032,-0.0009027901105582714,-0.0008050195756368339,-0.0011577012483030558,0.0022336700931191444,0.0019695416558533907,0.0019466917729005218,0.0033980202861130238,-7.335745613090694e-05,-9.021384244078945e-07,-0.0037172723095864058,-0.0022620386444032192,-0.0002838559739757329,-0.0030673376750200987,0.0011222314788028598,0.00024274911265820265,-0.0011479302775114775,0.0029148326721042395,-0.0007950210710987449,-0.00020463090913835913,-0.0006465560873039067,0.0034494767896831036,0.001564448932185769,-0.0015280937077477574,-0.002250039717182517,-0.00272527732886374,0.002558661624789238,-0.002583140740171075,0.0033490227069705725,0.0011209872318431735,0.0006659296341240406,0.00359766511246562,-0.0012127455556765199,-0.0011004713596776128,0.00044240584247745574,-8.822427480481565e-05,-0.001397800981067121,-0.0032285002525895834,-0.0012363314162939787,0.00117364467587322,-0.00038284820038825274,0.0008426792919635773,0.0015718636568635702,0.0005604460602626204,-0.0038056981284171343,0.00012511976819951087,0.0001714458194328472,0.0027024804148823023,-0.0014236446004360914,0.0008435946656391025,0.0017413715831935406,-0.0023093672934919596,-0.0015708368737250566,0.0023171543143689632,-0.0018744590925052762,-0.0024445918388664722,-0.0013854866847395897,0.002395723480731249,-1.8706725313677453e-05,-0.0009158890461549163,-0.003610403975471854,-0.00031548834522254765,-0.0038760046008974314,0.0006063408218324184,0.003742332337424159,-0.0013265734305605292,0.0019296229584142566,0.0017792251892387867,-0.001196945202536881,0.002122200559824705,-0.0003458616847638041,-0.002708436455577612,-0.002538874978199601,-0.003027395810931921,-0.0009191339486278594,0.0021056155674159527,-0.0038209909107536077,0.00043701421236619353,-0.0026260202284902334,0.00019884365610778332,0.000987705308943987,-7.454332808265463e-05,-0.0022881636396050453,-0.0017939575482159853,0.003002877812832594,-0.0013202609261497855,0.0020596852991729975,-0.0031231953762471676,-0.0026910610031336546,0.003563061123713851,-0.0035909167490899563,-0.00046277386718429625,-0.003501118393614888,0.001883985591121018,0.0014376327162608504,0.0023398520424962044,-0.0012879340210929513,0.00386665016412735,-0.0009317125659435987,-0.0013978439383208752,-0.0008031222969293594,-0.0030150674283504486,0.003682498587295413,0.001350926235318184,-0.0018066085176542401,0.0006973384297452867,0.00018516526324674487,-0.0016245216829702258,0.002041197381913662,-0.0008782648365013301,0.0031070122495293617,0.0025158715434372425,0.001366579788736999,-8.560720743844286e-05,0.0011631329543888569,-0.002375619951635599,-0.0022233326453715563,-0.0008084370056167245,-0.001863063545897603,-0.0018808578606694937,0.0012269143480807543,0.0023048913571983576,0.0012348388554528356
70,-0.0034369707573205233,0.0021425592713057995,-0.0022355932742357254,-0.002814457518979907,-0.003799521829932928,-0.002209664089605212,0.0006343387067317963,-0.003076803870499134,0.0036024388391524553,0.0005773268640041351,-0.003770297858864069,0.0019150570733472705,0.0036110528744757175,-0.0016041068593040109,0.001260363613255322,-0.0016607579309493303,0.0007621028926223516,-0.0015914260875433683,0.0027898242697119713,0.00029087107395753264,0.0034984175581485033,0.0006645735702477396,0.0005695532890968025,0.0028678106609731913,-0.002200690796598792,-0.0004231582279317081,-0.0023980948608368635,0.00010247346654068679,0.0028745420277118683,-0.00331207481212914,-0.0029336398001760244,0.00016941851936280727,-0.002205133205279708,0.0025130014400929213,0.0011947236489504576,-8.039490785449743e-05,-0.0013758159475401044,0.0009076028945855796,0.0018442925065755844,-0.003093971172347665,-0.0031684336718171835,0.0024416896048933268,0.00032532482873648405,-0.0036539549473673105,0.0008005929994396865,-0.002915438264608383,0.00332086649723351,0.0014337538741528988,-0.002918302547186613,-0.00187466642819345,-0.0005367641570046544,0.0008496114751324058,0.0029454773757606745,0.00297291437163949,0.0034684683196246624,0.0024133375845849514,-0.0017563949804753065,0.0013666473096236587,-0.0006034252000972629,-0.003066068049520254,0.001748375128954649,0.002128675812855363,0.0016014337306842208,0.002833032514899969,-0.0006771465414203703,-0.0001931381702888757,0.002060258761048317,-0.001420044107362628,0.0013335376279428601,-0.0029677213169634342,0.0009024231694638729,-0.0032529616728425026,0.003249457571655512,-0.0025346102192997932,0.0011648561339825392,0.0004203043063171208,9.670556028140709e-05,0.002992029767483473,0.003756233723834157,-0.003112365026026964,0.0011636358685791492,0.0033015706576406956,0.0007031239802017808,0.0022037047892808914,-0.0032521674875169992,0.0038804158102720976,-0.002215333515778184,0.0013838454615324736,0.001951153390109539,0.0017134265508502722,-0.001419457490555942,-0.0005907052545808256,0.0012430544011294842,-0.0020946867298334837,0.0027275579050183296,-0.0024780472740530968,0.0015292603056877851,0.00130584673024714,-0.003338525304570794,0.0021727923303842545,-0.0017338076140731573,0.003503192914649844,-0.003333685453981161,-8.568463090341538e-05,0.001648853300139308,-0.0001343545736745,0.0006666499539278448,-0.00027220952324569225,-0.0029852716252207756,-0.0021543933544307947,-0.0033241582568734884,-0.0024749969597905874,0.0032259724102914333,-0.0008443393162451684,-0.002026177942752838,-0.0012146133230999112,0.0028387662023305893,0.003558476222679019,0.003134019672870636,0.0009926179191097617,0.00217817653901875,0.0011725518852472305,0.0016495867166668177,-0.0018957311986014247,-0.0018451651558279991,-0.0028541332576423883,-0.0030164967756718397,-0.002173085929825902
71,-0.0023570358753204346,-0.00031224850681610405,0.002958082826808095,-0.00047648922191001475,0.0008254714193753898,-0.00212762039154768,0.0032657107803970575,0.0029523533303290606,0.0018887262558564544,-0.0017098397947847843,-0.0006098648882471025,-0.0004408781824167818,-0.0026084233541041613,-0.002046664245426655,-0.0036169718950986862,-0.002439231378957629,-0.000997288036160171,0.0012793991481885314,-0.0012218470219522715,0.00268557365052402,-0.0001620526163605973,0.000162630807608366,-0.0018170424737036228,-0.0018896526889875531,-0.0009548408561386168,0.0031606152188032866,-0.0028030946850776672,-0.002562590641900897,0.003854592563584447,0.0005638214643113315,-0.0018677838379517198,-0.0018861975986510515,-0.0033993241377174854,0.002113472204655409,-0.0006579976761713624,0.0025633503682911396,-0.0018919967114925385,-0.002280967775732279,0.0017082586418837309,-0.0013492814032360911,-0.0015139683382585645,0.0007352516986429691,-0.00036113944952376187,0.00016370559751521796,0.002364782150834799,-0.0037119530607014894,-0.0016569747822359204,-0.0013725531753152609,-0.0023237650748342276,0.0037066892255097628,-0.0020588745828717947,0.002945279236882925,-0.003516862168908119,-0.0025279209949076176,0.0009220334468409419,0.003002899931743741,-0.0020659235306084156,-0.00016456427692901343,0.0004537176573649049,0.002999961841851473,-0.0027375288773328066,0.002532357582822442,-0.002478205133229494,0.003400966292247176,0.0010021827183663845,0.0036831689067184925,-0.00018042691226582974,-0.0019845895003527403,-0.0034070047549903393,0.0034998867195099592,-0.0019062638748437166,-0.003709777956828475,0.0025994821917265654,-0.002084119478240609,-0.0006077404250390828,0.0016275100642815232,0.0007737728301435709,-0.0013054547598585486,-0.0038665186148136854,-0.0034835939295589924,0.0011691066902130842,-0.0005712364218197763,0.0007045214879326522,0.00290168565697968,-0.002415451453998685,0.0026744932401925325,-0.0034317346289753914,0.003853163681924343,-0.0015889564529061317,-0.001177544821985066,0.0021668276749551296,0.001973748905584216,-0.0026395805180072784,-0.0014212960377335548,-0.002190561732277274,-0.0005227254005149007,-0.0007969868602231145,-2.6450601581018418e-05,0.003146874951198697,-0.002094329334795475,0.003425685688853264,-0.001400482258759439,0.0008453914197161794,0.0032421997748315334,-0.0011859695659950376,-0.0037086547818034887,-0.0010366870556026697,-0.0006690733134746552,-0.0008419248624704778,-0.0019111688015982509,-0.0034191173035651445,0.003253075061365962,0.0025837107095867395,-0.003751646727323532,-0.003013898152858019,0.0005057589733041823,-0.0009192779543809593,0.0038540123496204615,-0.0034291637130081654,0.003617234993726015,-0.0013823815388604999,-0.0029439593199640512,-0.002991379937157035,-0.003047364763915539,-0.0005780260544270277,-0.0007009058608673513,-0.0017268180381506681,0.0027618068270385265
72,0.001359850401058793,0.0034637050703167915,0.0013967729173600674,0.0020121450070291758,0.0021286681294441223,-0.0016250909538939595,0.0038790882099419832,-0.003060757415369153,-0.0019967779517173767,0.00040407292544841766,0.0018005494493991137,-0.0017406886909157038,-0.002722978824749589,-0.0022437842562794685,-0.00012754451017826796,-0.0002461920666974038,-0.0005501012201420963,-0.0017075231298804283,-0.001621306175366044,0.0007513868622481823,-0.0038675798568874598,0.002803325653076172,-0.0004269799683243036,-0.000388251239201054,-0.002466015750542283,-0.0008883058908395469,0.0035527520813047886,0.0005596544942818582,0.0010778863215819001,-0.0012372089549899101,0.0033664002548903227,0.0015104913618415594,-0.0027385696303099394,-0.002301697852090001,-2.4951054001576267e-05,-0.0010459215845912695,0.0005686994991265237,-0.002511395141482353,0.0010742436861619353,0.0036773541942238808,0.0003241093654651195,0.0007061628857627511,-0.00013644705177284777,0.0021309887524694204,0.0015953525435179472,0.0029206317849457264,0.0008092092466540635,-0.003324791556224227,0.0005642988253384829,-0.003672664985060692,0.0025801544543355703,-0.003774321870878339,0.002675496507436037,-0.0008103612344712019,0.0022868947125971317,0.0031093782745301723,0.002711605979129672,-0.00197223830036819,-0.0019446932710707188,0.0029929487500339746,0.0007113970932550728,-0.002529968973249197,-0.001039381604641676,-0.001333134830929339,0.002441917546093464,0.0013800963060930371,0.0028820077423006296,0.002504174830392003,0.001483578816987574,0.0012908308999612927,-5.189494913793169e-05,1.1286159860901535e-05,-0.0014496785588562489,-0.0018818398239091039,-0.002133660251274705,0.003199046477675438,-0.002144617261365056,0.00017120892880484462,-0.0036593626718968153,-0.0017909025773406029,-0.0013253656215965748,-0.003155067563056946,-0.001539280521683395,0.003817654913291335,0.0024857562966644764,-0.00021853367798030376,0.001476661185733974,-7.202249980764464e-05,-0.0007946186233311892,0.0007563792169094086,-0.0016681381966918707,0.0010945983231067657,-0.001629174337722361,0.003664762945845723,0.0031018261797726154,-0.0034544351510703564,-0.0023178113624453545,-0.0005350745632313192,-0.0022259950637817383,0.002326192567124963,0.0009047125931829214,0.0016195456264540553,-0.0022267228923738003,0.0021695417817682028,-0.003661329159513116,-0.00037335665547288954,-0.0038083537947386503,-4.1763869376154616e-05,-0.0038456746842712164,0.00037459071609191597,-0.0008365543908439577,0.001454139593988657,-0.0015207906253635883,-0.00011647604696918279,0.002108801854774356,-0.0031786467880010605,0.0020446591079235077,0.002746329177170992,-0.0026680403389036655,-0.003727193456143141,0.0007932306616567075,-0.002524878829717636,-0.0015279428334906697,0.0032110002357512712,-0.002556606661528349,-0.003535761032253504,-0.0019261554116383195,0.0013767416821792722
73,-0.003080613212659955,-0.001831156201660633,0.0031846333295106888,0.003897601505741477,0.0002329706767341122,-0.0027261581271886826,0.00047775835264474154,0.0022378512658178806,-0.001945745199918747,-0.003346346551552415,0.0013674673391506076,0.003634561086073518,-0.0031036208383738995,-0.0038683353923261166,0.0022419255692511797,0.00020377688633743674,-0.0009212917066179216,-0.0033448401372879744,-0.0038698138669133186,0.0019490275299176574,-0.0014640255831182003,-0.0008201394230127335,0.0015121599426493049,0.0014736895682290196,-0.0002390074369031936,0.000754358246922493,0.003429283620789647,0.0013861247571185231,-0.002018736442551017,0.00013143493561074138,-0.0036844152491539717,0.00211853114888072,-0.0017724105855450034,0.0012018663110211492,-0.003539911936968565,0.00018394752987660468,2.5734050723258406e-05,0.0008328904514200985,0.00254530506208539,0.0002847666619345546,0.0008887016447260976,-0.0013830089010298252,0.0006744313868694007,-0.0014915354549884796,0.0006137479795143008,-0.003800590755417943,-0.0021279293578118086,0.002323192311450839,0.003295616479590535,-0.002161693759262562,-0.0015545483911409974,0.0004125439445488155,-0.0005382706876844168,0.0036607307847589254,-0.0024253937881439924,-0.0037015497218817472,0.0005326028913259506,-0.0038143321871757507,-0.00213145324960351,0.002543204464018345,-0.000997958006337285,0.002256746869534254,0.001078155473805964,0.0018936081323772669,0.000508454511873424,0.0003735434147529304,-0.0028874727431684732,-0.0019139129435643554,0.000861023087054491,0.001143267028965056,0.0016297928523272276,-0.0030295720789581537,0.0027522386517375708,0.002869745483621955,-0.0032695771660655737,0.0010109293507412076,-0.0022534593008458614,-0.0020408222917467356,1.4796267350902781e-05,-0.00343750836327672,0.000413784000556916,-0.0024861874990165234,0.0032948506996035576,-0.0012357374653220177,-0.0014276675647124648,-0.002840088214725256,-0.0023751724511384964,0.0038421093486249447,-0.0010784886544570327,0.0017048106528818607,-0.003505595261231065,0.003413628088310361,0.0001813749986467883,-0.003162170061841607,-0.00154269824270159,-0.00037972102290950716,-0.0030243827495723963,-0.001264394959434867,0.0017072345362976193,0.0019501098431646824,0.002714271191507578,-0.00048317702021449804,-0.002602156950160861,0.00358420773409307,0.0030142818577587605,-0.000802943017333746,-0.0012248377315700054,-0.0009845796739682555,0.003449572715908289,0.00315499072894454,0.001513241440989077,-0.002086879685521126,0.003557942109182477,-0.0037455132696777582,-0.0018372477497905493,-0.003146414179354906,-0.003379115602001548,-0.001396038569509983,0.0013137480709701777,-0.0026400506030768156,-0.0008028169977478683,-0.0011267251102253795,-0.0035014981403946877,0.0005763868102803826,0.0029504988342523575,-0.0007529823924414814,-0.0012226811377331614,-0.003726754104718566
74,0.0004982631071470678,0.0016546841943636537,0.001397453248500824,-0.0016931609716266394,-0.001272844965569675,0.0030182781629264355,0.0003532347036525607,0.0036377068608999252,0.0018851571949198842,-0.0037592947483062744,-0.002053231466561556,-0.0003503591869957745,-0.0013724005548283458,-0.002088479232043028,-0.0013424517819657922,-0.0005639621522277594,-0.0022569706197828054,0.00254520564340055,-0.0021032574586570263,-0.003382728435099125,-0.0009398574475198984,0.000248798169195652,-0.0004851747362408787,-0.0027777922805398703,-0.0027853308711200953,0.0033865468576550484,0.001457997946999967,0.0008173332316800952,0.0005160612054169178,0.0029561372939497232,-0.0018931161612272263,0.0021041014697402716,-0.0008539383998140693,-0.0018017820548266172,0.002244326751679182,-0.0024770989548414946,-0.001397209009155631,-0.002207509707659483,0.0006677863420918584,-0.0019674322102218866,0.00043975337757728994,-0.0014927900629118085,0.0001675936218816787,0.002199962269514799,-0.0035302522592246532,-0.001857597497291863,0.000961165816988796,0.0030904647428542376,-0.003843208309262991,-0.0027736325282603502,-0.0023162844590842724,-0.0005636741989292204,-0.000872756470926106,0.0001536067866254598,-0.002105332911014557,0.0006645108223892748,0.0002588638453744352,0.003301139920949936,0.0024151415564119816,0.0033675977028906345,0.0024092283565551043,0.0011890162713825703,-0.0010042127687484026,-0.003834580071270466,-0.003337746486067772,0.0030284328386187553,8.531050843885168e-05,-0.002170796971768141,-0.0008433376788161695,0.0007937556365504861,-0.0026575843803584576,6.898234005348058e-06,0.0004215613298583776,-0.0013824718771502376,-0.0013339529978111386,-0.000520627829246223,-0.002479563234373927,0.0014912171754986048,0.001128662726841867,0.0015424141893163323,-0.001507203676737845,-0.00037821702426299453,-0.002068333327770233,0.0019693532958626747,-0.002750817919149995,8.45788890728727e-05,0.0019278998952358961,-0.0002592876844573766,0.0026027795393019915,-0.0035759038291871548,0.0027487031184136868,-0.001959656598046422,-0.0012376562226563692,0.0007066625403240323,0.0027903402224183083,0.002511994680389762,0.000741492782253772,0.0004197137604933232,0.0018758138176053762,-0.0008965192246250808,4.2426021536812186e-05,0.00025348999770358205,0.0030324801336973906,0.0006438737618736923,0.0014548914041370153,-0.0010145492851734161,-0.003079028334468603,0.0023432562593370676,-0.0035446302499622107,-0.001423572888597846,0.0033234641887247562,-0.0033386899158358574,0.0032584122382104397,-0.0036999154835939407,0.001481714192777872,0.0003293407498858869,-0.0038703903555870056,-0.003330007428303361,-0.0022892861161381006,-0.001638086629100144,-0.0009136383305303752,-0.0012587561504915357,-0.0016746355686336756,0.0010993944015353918,0.0008982299477793276,0.001446121372282505,-0.0017683133482933044,0.0024469776544719934
75,-0.0031653663609176874,-9.628015686757863e-05,0.0025177071802318096,0.0013442710041999817,0.0004028456751257181,-0.002620577346533537,0.0024774952325969934,0.0009787892922759056,-0.0033641336485743523,-0.0037617506459355354,-0.002943189349025488,-0.0024745920673012733,0.0007927584229037166,0.0026227543130517006,0.0025661461986601353,0.002203054493293166,-0.00047759516746737063,-0.0008543399162590504,0.00054404535330832,-0.0027431657072156668,-0.0014526719460263848,0.0036594041157513857,-0.002217615721747279,0.001566164894029498,-0.00282484688796103,0.0014621109003201127,0.0018963937181979418,0.0012765111168846488,0.0019836847204715014,-0.0007897265022620559,0.0011531106429174542,0.0012617900501936674,0.0031846899073570967,-0.0021506729535758495,0.003302974859252572,0.0017019757069647312,-0.0007683081203140318,0.0024776901118457317,0.0015432924265041947,-0.0008018012158572674,-0.0024296557530760765,-0.0025778075214475393,0.0016270843334496021,-0.0028711215127259493,0.0021370388567447662,0.002309926552698016,0.00134020927362144,0.00019716526730917394,-0.00234558479860425,0.0006176361930556595,-0.0014658070867881179,-0.0029894886538386345,0.0033495479729026556,0.0020134563092142344,-0.0020724202040582895,0.0016909054247662425,-0.0017682256875559688,0.0033020232804119587,0.0038580105174332857,0.0016248023603111506,-0.0002931531344074756,0.0020271597895771265,-0.002655210206285119,0.003801052924245596,-0.0025416556745767593,0.0008105580345727503,-0.003869349369779229,-0.0016168717993423343,0.0010780355660244823,-0.0028555092867463827,0.0025812636595219374,-0.0008126418688334525,0.0016183736734092236,-0.0027852593921124935,0.0023599446285516024,0.0013728636549785733,-0.002809436758980155,-0.0005432130419649184,-0.003312557702884078,0.001519895507954061,0.003505046246573329,3.086018841713667e-05,0.0025536890607327223,-0.0015838705003261566,0.0015454405220225453,-0.0014031410682946444,-0.0023509229067713022,-0.001420486019924283,-3.254053081036545e-05,-0.0011097256792709231,0.0012592197163030505,-0.0037224614061415195,-0.0008207893115468323,0.00236526969820261,0.0008598819258622825,-0.0022176180500537157,0.0018905267352238297,0.0008642777684144676,0.0006373839569278061,0.003114019986242056,-0.0029167605098336935,0.00044447308755479753,-0.002327932510524988,0.002895431825891137,0.0019795915577560663,0.0007319020223803818,0.003893152577802539,2.8173153623356484e-05,0.003691554069519043,0.0024887635372579098,-0.0018451545620337129,-0.00226817955262959,-0.001704383292235434,-5.056024747318588e-05,0.0037507768720388412,-0.0037270549219101667,0.0035149138420820236,0.0012603129725903273,-0.0014594204258173704,6.771393964299932e-05,0.0009168352116830647,-0.00027083131135441363,0.0015119200106710196,0.0032170796766877174,0.000127720893942751,0.0022333026863634586,0.0008987326873466372,0.0034250961616635323
